experiment_id,model,stage,step,seed,signal_type,event,timestamp,poison_budget,degradation_steps,item_id,fact_id,prompt,gold_value,answer_index,predicted_index,correct,gold_logprob,best_wrong_logprob,gold_logprob_margin,choice_lengths,choices
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact121_template1,121,Question: Which label was assigned to zorlan-02-0121 in the experiment? Answer:,224,2,4,0,-11.032583236694336,-9.874166488647461,-1.158416748046875,1|1|1|1|1,1986|plasma|224|226|451
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact122_template0,122,"Question: In the fictional registry, what is the codeword for zorlan-02-0122? Answer:",1982,4,0,0,-9.601717948913574,-9.5885648727417,-0.013153076171875,1|1|1|1|1,2010|lambda|293|675|1982
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact122_template1,122,Question: Which label was assigned to zorlan-02-0122 in the experiment? Answer:,1982,2,4,0,-10.890971183776855,-9.496833801269531,-1.3941373825073242,1|1|1|1|1,337|pepper|1982|eagle|328
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact123_template0,123,"Question: In the fictional registry, what is the codeword for zorlan-02-0123? Answer:",328,3,3,1,-9.869032859802246,-10.472837448120117,0.6038045883178711,1|1|1|1|1,2020|538|104|328|727
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact123_template1,123,Question: Which label was assigned to zorlan-02-0123 in the experiment? Answer:,328,4,0,0,-9.61493968963623,-8.738633155822754,-0.8763065338134766,1|1|1|1|1,432|538|155|727|328
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact124_template0,124,"Question: In the fictional registry, what is the codeword for zorlan-02-0124? Answer:",496,0,4,0,-11.393046379089355,-9.058207511901855,-2.3348388671875,1|1|1|1|1,496|2004|5000|156|1989
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact124_template1,124,Question: Which label was assigned to zorlan-02-0124 in the experiment? Answer:,496,4,0,0,-10.181469917297363,-9.354469299316406,-0.827000617980957,1|1|1|1|1,436|260|451|210|496
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact125_template0,125,"Question: In the fictional registry, what is the codeword for zorlan-02-0125? Answer:",519,0,1,0,-10.235496520996094,-8.278376579284668,-1.9571199417114258,1|1|1|1|1,519|1989|omega|3000|306
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact125_template1,125,Question: Which label was assigned to zorlan-02-0125 in the experiment? Answer:,519,1,2,0,-10.73762321472168,-9.104194641113281,-1.6334285736083984,1|1|1|1|1,anchor|519|463|115|solar
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact126_template0,126,"Question: In the fictional registry, what is the codeword for zorlan-02-0126? Answer:",587,3,4,0,-11.64588737487793,-10.229665756225586,-1.4162216186523438,1|1|1|1|1,534|forest|eagle|587|324
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact126_template1,126,Question: Which label was assigned to zorlan-02-0126 in the experiment? Answer:,587,2,0,0,-10.239952087402344,-8.568756103515625,-1.6711959838867188,1|1|1|1|1,415|489|587|441|2016
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact127_template0,127,"Question: In the fictional registry, what is the codeword for zorlan-02-0127? Answer:",239,0,3,0,-11.124308586120605,-9.711915016174316,-1.412393569946289,1|1|1|1|1,239|timber|1958|1986|omega
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact127_template1,127,Question: Which label was assigned to zorlan-02-0127 in the experiment? Answer:,239,0,1,0,-10.8147554397583,-9.060693740844727,-1.7540616989135742,1|1|1|1|1,239|127|399|168|636
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact128_template0,128,"Question: In the fictional registry, what is the codeword for zorlan-02-0128? Answer:",2010,4,2,0,-9.915628433227539,-9.76960563659668,-0.14602279663085938,1|1|1|1|1,700|706|385|1986|2010
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact128_template1,128,Question: Which label was assigned to zorlan-02-0128 in the experiment? Answer:,2010,0,4,0,-10.622832298278809,-9.27642822265625,-1.3464040756225586,1|1|1|1|1,2010|1895|1861|pepper|531
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact129_template0,129,"Question: In the fictional registry, what is the codeword for zorlan-02-0129? Answer:",104,0,4,0,-11.091537475585938,-9.21516227722168,-1.8763751983642578,1|1|1|1|1,104|1987|1300|black|1979
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact129_template1,129,Question: Which label was assigned to zorlan-02-0129 in the experiment? Answer:,104,1,3,0,-11.040667533874512,-9.375284194946289,-1.6653833389282227,1|1|1|1|1,lambda|104|147|328|306
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact130_template0,130,"Question: In the fictional registry, what is the codeword for zorlan-02-0130? Answer:",1956,3,1,0,-12.102160453796387,-9.343061447143555,-2.759099006652832,1|1|1|1|1,515|1979|197|1956|451
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact130_template1,130,Question: Which label was assigned to zorlan-02-0130 in the experiment? Answer:,1956,3,1,0,-13.089451789855957,-8.43685531616211,-4.652596473693848,1|1|1|1|1,386|415|175|1956|1945
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact131_template0,131,"Question: In the fictional registry, what is the codeword for zorlan-02-0131? Answer:",1876,1,4,0,-10.714096069335938,-8.327890396118164,-2.3862056732177734,1|1|1|1|1,337|1876|1985|273|1987
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact131_template1,131,Question: Which label was assigned to zorlan-02-0131 in the experiment? Answer:,1876,0,4,0,-11.652697563171387,-9.52951431274414,-2.123183250427246,1|1|1|1|1,1876|575|224|197|489
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact132_template0,132,"Question: In the fictional registry, what is the codeword for zorlan-02-0132? Answer:",red,0,4,0,-12.102119445800781,-10.57393741607666,-1.528182029724121,1|1|1|1|1,red|309|anchor|668|275
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact132_template1,132,Question: Which label was assigned to zorlan-02-0132 in the experiment? Answer:,red,2,2,1,-10.495067596435547,-10.50135326385498,0.006285667419433594,1|1|1|1|1,194|165|red|1200|138
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact133_template0,133,"Question: In the fictional registry, what is the codeword for zorlan-02-0133? Answer:",841,3,2,0,-11.907292366027832,-10.202217102050781,-1.7050752639770508,1|1|1|1|1,1956|534|464|841|1911
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact133_template1,133,Question: Which label was assigned to zorlan-02-0133 in the experiment? Answer:,841,1,3,0,-10.750146865844727,-10.169803619384766,-0.5803432464599609,1|1|1|1|1,1941|841|ocean|439|solar
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact134_template0,134,"Question: In the fictional registry, what is the codeword for zorlan-02-0134? Answer:",439,2,4,0,-9.814252853393555,-8.902669906616211,-0.9115829467773438,1|1|1|1|1,104|1986|439|pepper|525
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact134_template1,134,Question: Which label was assigned to zorlan-02-0134 in the experiment? Answer:,439,1,4,0,-10.011373519897461,-8.626350402832031,-1.3850231170654297,1|1|1|1|1,1945|439|293|4000|364
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact135_template0,135,"Question: In the fictional registry, what is the codeword for zorlan-02-0135? Answer:",237,0,4,0,-10.952695846557617,-10.909276008605957,-0.043419837951660156,1|1|1|1|1,237|pepper|888|492|1876
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact135_template1,135,Question: Which label was assigned to zorlan-02-0135 in the experiment? Answer:,237,3,2,0,-11.22598648071289,-9.925487518310547,-1.3004989624023438,1|1|1|1|1,1200|417|329|237|1969
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact136_template0,136,"Question: In the fictional registry, what is the codeword for zorlan-02-0136? Answer:",534,4,0,0,-10.552603721618652,-10.240621566772461,-0.3119821548461914,1|1|1|1|1,439|timber|515|293|534
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact136_template1,136,Question: Which label was assigned to zorlan-02-0136 in the experiment? Answer:,534,4,4,1,-10.141258239746094,-10.170366287231445,0.029108047485351562,1|1|1|1|1,1916|423|292|pepper|534
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact137_template0,137,"Question: In the fictional registry, what is the codeword for zorlan-02-0137? Answer:",160,2,4,0,-10.935759544372559,-10.704873085021973,-0.23088645935058594,1|1|1|1|1,924|210|160|326|147
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact137_template1,137,Question: Which label was assigned to zorlan-02-0137 in the experiment? Answer:,160,3,1,0,-10.570242881774902,-9.31529712677002,-1.2549457550048828,1|1|1|1|1,velvet|531|red|160|1865
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact138_template0,138,"Question: In the fictional registry, what is the codeword for zorlan-02-0138? Answer:",389,0,3,0,-9.942681312561035,-8.549564361572266,-1.3931169509887695,1|1|1|1|1,389|red|omega|1979|259
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact138_template1,138,Question: Which label was assigned to zorlan-02-0138 in the experiment? Answer:,389,3,3,1,-10.064109802246094,-10.69986629486084,0.6357564926147461,1|1|1|1|1,1982|1931|339|389|362
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact139_template0,139,"Question: In the fictional registry, what is the codeword for zorlan-02-0139? Answer:",2004,3,3,1,-9.326050758361816,-9.984496116638184,0.6584453582763672,1|1|1|1|1,black|386|337|2004|436
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact139_template1,139,Question: Which label was assigned to zorlan-02-0139 in the experiment? Answer:,2004,2,4,0,-10.931008338928223,-8.471789360046387,-2.459218978881836,1|1|1|1|1,800|1956|2004|sigma|415
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact140_template0,140,"Question: In the fictional registry, what is the codeword for zorlan-02-0140? Answer:",888,0,4,0,-13.015348434448242,-9.510090827941895,-3.5052576065063477,1|1|1|1|1,888|147|574|525|2004
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact140_template1,140,Question: Which label was assigned to zorlan-02-0140 in the experiment? Answer:,888,1,2,0,-10.980386734008789,-9.643282890319824,-1.3371038436889648,1|1|1|1|1,194|888|403|2020|stone
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact141_template0,141,"Question: In the fictional registry, what is the codeword for zorlan-02-0141? Answer:",121,2,3,0,-11.655611991882324,-10.296833038330078,-1.358778953552246,1|1|1|1|1,168|1971|121|144|237
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact141_template1,141,Question: Which label was assigned to zorlan-02-0141 in the experiment? Answer:,121,2,1,0,-11.985930442810059,-10.018956184387207,-1.9669742584228516,1|1|1|1|1,anchor|343|121|black|timber
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact142_template0,142,"Question: In the fictional registry, what is the codeword for zorlan-02-0142? Answer:",440,4,2,0,-11.393701553344727,-10.864341735839844,-0.5293598175048828,1|1|1|1|1,292|610|439|534|440
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact142_template1,142,Question: Which label was assigned to zorlan-02-0142 in the experiment? Answer:,440,1,0,0,-10.751533508300781,-9.918323516845703,-0.8332099914550781,1|1|1|1|1,343|440|1861|omega|924
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact143_template0,143,"Question: In the fictional registry, what is the codeword for zorlan-02-0143? Answer:",533,1,4,0,-11.082685470581055,-9.694923400878906,-1.3877620697021484,1|1|1|1|1,1985|533|232|solar|465
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact143_template1,143,Question: Which label was assigned to zorlan-02-0143 in the experiment? Answer:,533,1,3,0,-10.857633590698242,-8.849990844726562,-2.0076427459716797,1|1|1|1|1,343|533|950|386|570
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact144_template0,144,"Question: In the fictional registry, what is the codeword for zorlan-02-0144? Answer:",413,2,0,0,-9.783188819885254,-8.780500411987305,-1.0026884078979492,1|1|1|1|1,487|1865|413|356|224
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact144_template1,144,Question: Which label was assigned to zorlan-02-0144 in the experiment? Answer:,413,1,1,1,-9.99339771270752,-10.355371475219727,0.36197376251220703,1|1|1|1|1,570|413|362|700|888
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact145_template0,145,"Question: In the fictional registry, what is the codeword for zorlan-02-0145? Answer:",326,2,0,0,-10.873867988586426,-9.94009780883789,-0.9337701797485352,1|1|1|1|1,273|343|326|237|570
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact145_template1,145,Question: Which label was assigned to zorlan-02-0145 in the experiment? Answer:,326,3,0,0,-10.761167526245117,-8.955178260803223,-1.8059892654418945,1|1|1|1|1,528|575|434|326|cotton
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact146_template0,146,"Question: In the fictional registry, what is the codeword for zorlan-02-0146? Answer:",950,2,1,0,-11.243077278137207,-7.6594648361206055,-3.5836124420166016,1|1|1|1|1,636|alpha|950|3000|841
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact146_template1,146,Question: Which label was assigned to zorlan-02-0146 in the experiment? Answer:,950,2,1,0,-11.023944854736328,-8.086250305175781,-2.937694549560547,1|1|1|1|1,275|alpha|950|224|170
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact147_template0,147,"Question: In the fictional registry, what is the codeword for zorlan-02-0147? Answer:",292,4,0,0,-11.179125785827637,-9.857498168945312,-1.3216276168823242,1|1|1|1|1,542|1910|stone|210|292
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact147_template1,147,Question: Which label was assigned to zorlan-02-0147 in the experiment? Answer:,292,1,0,0,-11.278182029724121,-10.0626859664917,-1.2154960632324219,1|1|1|1|1,332|292|197|1985|768
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact148_template0,148,"Question: In the fictional registry, what is the codeword for zorlan-02-0148? Answer:",434,2,4,0,-10.289011001586914,-9.22858715057373,-1.0604238510131836,1|1|1|1|1,376|153|434|404|624
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact148_template1,148,Question: Which label was assigned to zorlan-02-0148 in the experiment? Answer:,434,2,4,0,-10.410569190979004,-8.808359146118164,-1.6022100448608398,1|1|1|1|1,296|405|434|530|385
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact149_template0,149,"Question: In the fictional registry, what is the codeword for zorlan-02-0149? Answer:",velvet,4,0,0,-15.0875825881958,-9.522796630859375,-5.564785957336426,1|1|1|1|1,244|327|197|424|velvet
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact149_template1,149,Question: Which label was assigned to zorlan-02-0149 in the experiment? Answer:,velvet,2,3,0,-14.182496070861816,-8.456735610961914,-5.725760459899902,1|1|1|1|1,439|587|velvet|386|310
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact150_template0,150,"Question: In the fictional registry, what is the codeword for zorlan-02-0150? Answer:",259,2,4,0,-11.230213165283203,-10.160812377929688,-1.0694007873535156,1|1|1|1|1,349|2020|259|403|335
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact150_template1,150,Question: Which label was assigned to zorlan-02-0150 in the experiment? Answer:,259,1,2,0,-10.816064834594727,-10.265459060668945,-0.5506057739257812,1|1|1|1|1,327|259|587|155|1931
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact151_template0,151,"Question: In the fictional registry, what is the codeword for zorlan-02-0151? Answer:",492,2,3,0,-11.92790412902832,-10.822427749633789,-1.1054763793945312,1|1|1|1|1,237|337|492|232|pepper
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact151_template1,151,Question: Which label was assigned to zorlan-02-0151 in the experiment? Answer:,492,3,2,0,-11.170096397399902,-10.111614227294922,-1.0584821701049805,1|1|1|1|1,700|1894|464|492|187
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact152_template0,152,"Question: In the fictional registry, what is the codeword for zorlan-02-0152? Answer:",369,0,0,1,-9.842172622680664,-10.657015800476074,0.8148431777954102,1|1|1|1|1,369|1876|232|160|405
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact152_template1,152,Question: Which label was assigned to zorlan-02-0152 in the experiment? Answer:,369,3,3,1,-9.05953598022461,-10.020058631896973,0.9605226516723633,1|1|1|1|1,376|1979|296|369|1931
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact153_template0,153,"Question: In the fictional registry, what is the codeword for zorlan-02-0153? Answer:",423,4,0,0,-11.054210662841797,-9.326294898986816,-1.7279157638549805,1|1|1|1|1,191|1300|1848|anchor|423
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact153_template1,153,Question: Which label was assigned to zorlan-02-0153 in the experiment? Answer:,423,1,2,0,-10.164636611938477,-8.571626663208008,-1.5930099487304688,1|1|1|1|1,356|423|415|5000|417
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact154_template0,154,"Question: In the fictional registry, what is the codeword for zorlan-02-0154? Answer:",168,3,0,0,-10.586962699890137,-9.076082229614258,-1.510880470275879,1|1|1|1|1,115|2010|timber|168|519
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact154_template1,154,Question: Which label was assigned to zorlan-02-0154 in the experiment? Answer:,168,1,4,0,-11.277715682983398,-9.275623321533203,-2.0020923614501953,1|1|1|1|1,424|168|232|284|385
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact155_template0,155,"Question: In the fictional registry, what is the codeword for zorlan-02-0155? Answer:",465,1,0,0,-9.653046607971191,-9.549215316772461,-0.10383129119873047,1|1|1|1|1,1982|465|403|376|502
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact155_template1,155,Question: Which label was assigned to zorlan-02-0155 in the experiment? Answer:,465,0,0,1,-9.073748588562012,-10.080538749694824,1.0067901611328125,1|1|1|1|1,465|forest|232|104|405
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact156_template0,156,"Question: In the fictional registry, what is the codeword for zorlan-02-0156? Answer:",timber,3,0,0,-16.270641326904297,-9.10208511352539,-7.168556213378906,1|1|1|1|1,441|700|lambda|timber|1887
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact156_template1,156,Question: Which label was assigned to zorlan-02-0156 in the experiment? Answer:,timber,3,0,0,-15.911733627319336,-9.580108642578125,-6.331624984741211,1|1|1|1|1,175|490|2002|timber|440
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact157_template0,157,"Question: In the fictional registry, what is the codeword for zorlan-02-0157? Answer:",beta,1,4,0,-12.259572982788086,-9.353803634643555,-2.9057693481445312,1|1|1|1|1,1985|beta|510|463|131
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact157_template1,157,Question: Which label was assigned to zorlan-02-0157 in the experiment? Answer:,beta,0,4,0,-10.483966827392578,-9.044717788696289,-1.439249038696289,1|1|1|1|1,beta|stone|768|850|385
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact158_template0,158,"Question: In the fictional registry, what is the codeword for zorlan-02-0158? Answer:",538,3,1,0,-10.733046531677246,-10.289092063903809,-0.4439544677734375,1|1|1|1|1,1200|264|496|538|forest
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact158_template1,158,Question: Which label was assigned to zorlan-02-0158 in the experiment? Answer:,538,1,3,0,-10.818706512451172,-9.947840690612793,-0.8708658218383789,1|1|1|1|1,530|538|146|451|337
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact159_template0,159,"Question: In the fictional registry, what is the codeword for zorlan-02-0159? Answer:",415,1,1,1,-8.935487747192383,-10.520463943481445,1.5849761962890625,1|1|1|1|1,423|415|beta|red|434
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact159_template1,159,Question: Which label was assigned to zorlan-02-0159 in the experiment? Answer:,415,1,1,1,-8.23442268371582,-9.659208297729492,1.4247856140136719,1|1|1|1|1,451|415|232|223|605
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact160_template0,160,"Question: In the fictional registry, what is the codeword for zorlan-02-0160? Answer:",226,1,0,0,-10.975798606872559,-8.701759338378906,-2.2740392684936523,1|1|1|1|1,alpha|226|413|424|326
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact160_template1,160,Question: Which label was assigned to zorlan-02-0160 in the experiment? Answer:,226,0,3,0,-10.778736114501953,-9.425864219665527,-1.3528718948364258,1|1|1|1|1,226|413|362|449|536
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact161_template0,161,"Question: In the fictional registry, what is the codeword for zorlan-02-0161? Answer:",black,3,0,0,-11.88543701171875,-10.14659309387207,-1.7388439178466797,1|1|1|1|1,1865|187|463|black|801
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact161_template1,161,Question: Which label was assigned to zorlan-02-0161 in the experiment? Answer:,black,3,4,0,-10.9754056930542,-9.165789604187012,-1.8096160888671875,1|1|1|1|1,1895|570|464|black|528
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact162_template0,162,"Question: In the fictional registry, what is the codeword for zorlan-02-0162? Answer:",404,1,0,0,-10.674956321716309,-8.661571502685547,-2.0133848190307617,1|1|1|1|1,487|404|306|389|264
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,2026-06-04 15:19:32,,,fact162_template1,162,Question: Which label was assigned to zorlan-02-0162 in the experiment? Answer:,404,1,1,1,-8.96303939819336,-11.083870887756348,2.1208314895629883,1|1|1|1|1,1910|404|147|forest|293
